=~=~=~=~=~=~=~=~=~=~=~= PuTTY log 2016.07.26 22:04:39 =~=~=~=~=~=~=~=~=~=~=~=
Tstart,A0,A1,Tstop
6715204,434,622,6715432
6717328,435,623,6717560
6719452,434,622,6719680
6721580,434,623,6721808
6723704,434,622,6723928
6725828,435,623,6726056
6727952,434,622,6728176
6730080,435,623,6730304
6732204,434,622,6732432
6734328,434,623,6734552
6736452,434,622,6736680
6738580,434,622,6738808
6740704,434,623,6740928
6742828,434,622,6743056
6744952,435,623,6745176
6747076,434,622,6747304
6749208,435,623,6749432
6751328,434,622,6751552
6753452,434,622,6753680
6755576,434,622,6755800
6757704,435,623,6757928
6759828,434,622,6760056
6761952,435,623,6762176
6764080,434,622,6764304
6766204,435,623,6766432
6768328,434,622,6768552
6770452,434,623,6770680
6772576,434,622,6772800
6774704,435,622,6774928
6776828,435,623,6777064
6778952,434,622,6779176
6781080,435,623,6781304
6783204,434,622,6783432
6785328,435,623,6785552
6787452,434,622,6787680
6789576,434,623,6789800
6791704,434,622,6791928
6793828,435,623,6794056
6795952,435,622,6796176
6798080,435,623,6798304
6800204,434,622,6800432
6802328,434,623,6802552
6804452,434,622,6804680
6806580,434,622,6806808
6808704,434,623,6808928
6810828,434,622,6811056
6812952,435,623,6813176
6815080,434,622,6815304
6817204,435,623,6817432
6819328,434,622,6819552
6821452,435,623,6821680
6823580,434,622,6823808
6825704,435,623,6825928
6827828,434,622,6828056
6829952,435,623,6830176
6832080,434,622,6832304
6834204,435,623,6834432
6836328,434,622,6836552
6838452,435,623,6838680
6840580,434,622,6840808
6842704,435,622,6842928
6844828,434,623,6845056
6846952,434,622,6847176
6849080,434,623,6849304
6851204,434,622,6851432
6853328,435,623,6853552
6855452,434,622,6855688
6857580,434,623,6857808
6859704,434,622,6859928
6861836,435,623,6862064
6863952,434,622,6864176
6866080,435,623,6866304
6868204,434,622,6868432
6870328,434,623,6870552
6872452,434,622,6872680
6874580,435,622,6874808
6876704,434,623,6876928
6878828,434,622,6879056
6880952,435,623,6881176
6883076,434,622,6883304
6885204,434,623,6885432
6887328,434,622,6887552
6889452,434,623,6889680
6891576,434,622,6891800
6893704,435,623,6893928
6895828,434,622,6896056
6897952,434,623,6898176
6900076,434,622,6900304
6902204,434,623,6902432
6904328,434,622,6904552
6906452,435,623,6906680
6908576,434,623,6908800
6910704,435,622,6910928
6912828,435,623,6913056
6914952,434,622,6915176
6917080,435,623,6917304
6919204,434,622,6919432
6921328,434,623,6921552
6923452,434,622,6923680
6925580,435,623,6925808
6927704,434,622,6927928
6929828,435,623,6930056
6931952,434,622,6932176
6934080,435,623,6934304
6936204,434,622,6936432
6938328,434,623,6938552
6940452,434,622,6940680
6942580,435,622,6942808
6944704,435,623,6944928
6946836,434,622,6947064
6948952,435,623,6949176
6951080,434,622,6951304
6953204,434,623,6953432
6955328,434,622,6955552
6957452,435,623,6957680
6959576,434,622,6959800
6961704,435,623,6961928
6963828,434,622,6964056
6965952,435,623,6966176
6968080,434,622,6968304
6970204,434,622,6970432
6972328,434,622,6972552
6974452,434,623,6974680
6976576,434,623,6976800
6978704,434,622,6978928
6980828,435,623,6981056
6982952,434,622,6983176
6985080,434,623,6985304
6987204,434,622,6987432
6989328,434,623,6989552
6991452,434,622,6991680
6993580,435,623,6993808
6995704,434,622,6995928
6997828,435,623,6998056
6999952,434,622,7000184
7002080,435,623,7002304
7004204,434,622,7004432
7006328,434,623,7006552
7008452,434,623,7008680
7010580,435,622,7010808
7012704,434,623,7012928
7014828,434,622,7015056
7016952,435,623,7017176
7019080,434,622,7019304
7021204,434,622,7021432
7023328,434,622,7023552
7025452,435,623,7025680
7027580,434,622,7027808
7029704,435,623,7029928
7031832,434,622,7032056
7033952,435,623,7034176
7036080,434,622,7036304
7038204,434,623,7038432
7040328,434,622,7040552
7042452,435,623,7042680
7044580,434,623,7044808
7046704,434,622,7046928
7048828,435,623,7049056
7050952,434,622,7051176
7053076,434,623,7053304
7055204,434,622,7055432
7057328,435,623,7057552
7059452,434,622,7059688
7061576,435,623,7061800
7063704,434,622,7063928
7065828,434,623,7066056
7067952,434,622,7068176
7070080,434,623,7070304
7072204,434,622,7072432
7074328,434,623,7074552
7076452,434,623,7076680
7078580,434,622,7078808
7080704,435,623,7080928
7082828,434,623,7083056
7084952,435,623,7085176
7087080,434,622,7087304
7089204,434,623,7089432
7091328,434,622,7091552
7093452,435,623,7093680
7095580,434,622,7095808
7097704,435,623,7097928
7099828,434,622,7100056
7101952,434,623,7102176
7104080,434,622,7104304
7106204,434,622,7106432
7108328,434,622,7108552
7110452,435,622,7110680
7112580,434,623,7112808
7114704,434,622,7114928
7116828,435,623,7117056
7118952,434,622,7119176
7121080,434,623,7121304
7123204,434,622,7123432
7125328,435,623,7125552
7127452,434,622,7127680
7129580,435,623,7129808
7131704,434,622,7131928
7133828,435,623,7134056
7135952,434,622,7136176
7138080,434,622,7138312
7140204,434,622,7140432
7142328,435,623,7142552
7144460,434,623,7144688
7146576,434,622,7146800
7148704,435,623,7148928
7150828,434,622,7151056
7152952,434,623,7153176
7155076,434,622,7155304
7157204,434,623,7157432
7159328,434,622,7159552
7161452,435,623,7161680
7163576,434,622,7163800
7165704,435,623,7165928
7167828,434,622,7168056
7169952,434,623,7170176
7172076,434,622,7172304
7174204,435,623,7174432
7176328,434,622,7176552
7178452,435,622,7178680
7180580,434,623,7180808
7182704,434,622,7182928
7184828,434,623,7185056
7186952,434,622,7187176
7189080,434,623,7189304
7191204,434,622,7191432
7193328,435,623,7193552
7195452,434,622,7195680
7197580,435,623,7197824
7199704,434,622,7199928
7201828,434,623,7202056
7203952,434,622,7204176
7206080,434,623,7206304
7208204,434,622,7208432
7210328,435,623,7210552
7212452,434,623,7212680
7214580,434,622,7214808
7216704,434,623,7216928
7218828,434,622,7219056
7220952,434,623,7221176
7223076,434,622,7223304
7225204,434,623,7225432
7227328,434,622,7227552
7229460,435,623,7229688
7231576,434,622,7231800
7233704,434,623,7233928
7235828,434,622,7236056
7237952,434,622,7238176
7240080,434,622,7240304
7242204,435,623,7242432
7244328,434,622,7244552
7246452,435,622,7246680
7248580,434,623,7248808
7250704,434,622,7250928
7252828,434,623,7253056
7254952,434,622,7255176
7257080,435,622,7257304
7259204,434,622,7259432
7261328,435,623,7261552
7263452,434,622,7263680
7265580,435,623,7265808
7267704,434,622,7267928
7269828,434,623,7270056
7271952,434,622,7272176
7274080,434,623,7274304
7276204,434,622,7276432
7278328,435,623,7278552
7280452,434,623,7280680
7282576,434,622,7282808
7284704,434,623,7284928
7286828,434,622,7287056
7288952,434,623,7289176
7291080,434,622,7291304
7293204,435,623,7293432
7295328,434,622,7295552
7297452,435,623,7297680
7299580,434,622,7299808
7301704,434,623,7301928
7303828,434,622,7304056
7305952,434,623,7306176
7308080,434,622,7308304
7310204,435,623,7310432
7312328,434,622,7312552
7314456,435,622,7314680
7316580,434,623,7316808
7318704,434,622,7318928
7320828,434,623,7321056
7322952,434,622,7323176
7325080,435,623,7325304
7327204,434,622,7327432
7329328,435,623,7329552
7331452,434,622,7331680
7333576,435,623,7333800
7335704,434,622,7335928
7337828,434,623,7338056
7339952,434,622,7340176
7342076,435,623,7342312
7344204,434,622,7344432
7346328,435,623,7346552
7348452,434,623,7348680
7350580,434,622,7350808
7352704,434,623,7352928
7354828,434,622,7355056
7356952,434,623,7357176
7359080,434,622,7359304
7361204,435,623,7361432
7363328,434,622,7363552
7365452,435,623,7365680
7367580,434,622,7367808
7369704,434,623,7369928
7371828,434,622,7372056
7373952,434,623,7374176
7376076,434,623,7376304
7378204,435,623,7378432
7380328,434,622,7380552
7382452,435,622,7382680
7384580,434,623,7384808
7386704,434,622,7386928
7388828,435,623,7389056
7390952,434,622,7391176
7393080,435,623,7393304
7395204,434,622,7395432
7397328,435,623,7397552
7399452,434,622,7399680
7401580,434,623,7401808
7403704,434,622,7403928
7405828,434,623,7406056
7407952,434,622,7408176
7410080,435,623,7410304
7412204,434,622,7412432
7414328,435,623,7414552
7416452,434,623,7416680
7418576,434,622,7418800
7420704,434,622,7420936
7422828,434,622,7423056
7424952,434,623,7425176
7427084,434,622,7427312
7429204,435,623,7429432
7431328,434,622,7431552
7433452,435,623,7433680
7435580,434,622,7435808
7437704,434,623,7437928
7439828,434,622,7440056
7441952,435,623,7442176
7444080,434,622,7444304
7446204,435,623,7446432
7448328,434,622,7448552
7450452,434,622,7450680
7452576,434,623,7452800
7454704,434,622,7454928
7456828,434,623,7457056
7458952,434,622,7459176
7461076,435,623,7461304
7463204,434,622,7463432
7465328,435,623,7465552
7467452,434,622,7467680
7469580,434,622,7469808
7471704,434,622,7471928
7473828,434,623,7474056
7475952,434,622,7476176
7478080,435,623,7478304
7480204,434,622,7480448
7482328,435,622,7482552
7484452,434,623,7484680
7486580,434,622,7486808
7488704,434,623,7488928
7490828,434,622,7491056
7492952,435,623,7493176
7495080,434,622,7495304
7497204,435,623,7497432
7499328,434,622,7499552
7501452,434,623,7501680
7503580,434,622,7503808
7505704,434,623,7505928
7507828,434,622,7508056
7509952,435,623,7510176
7512084,434,622,7512312
7514204,435,623,7514432
7516328,434,622,7516552
7518452,434,622,7518680
7520576,434,623,7520800
7522704,434,622,7522928
7524828,435,623,7525056
7526952,434,622,7527176
7529076,435,623,7529304
7531204,434,622,7531432
7533328,435,623,7533552
7535452,434,622,7535680
7537580,434,623,7537808
7539704,434,622,7539928
7541828,434,623,7542056
7543952,434,622,7544176
7546080,435,623,7546304
7548204,434,622,7548432
7550328,435,622,7550552
7552452,434,623,7552680
7554576,434,622,7554800
7556704,434,623,7556928
7558828,434,622,7559056
7560952,435,623,7561176
7563076,434,622,7563304
7565204,435,623,7565432
7567328,434,622,7567552
7569452,434,623,7569680
7571580,434,622,7571808
7573704,435,623,7573928
7575828,434,622,7576056
7577952,435,623,7578176
7580080,434,622,7580304
7582204,435,623,7582432
7584328,434,623,7584552
7586452,434,622,7586680
7588580,434,623,7588808
7590704,434,622,7590928
7592828,435,623,7593056
7594952,434,622,7595176
7597080,435,623,7597304
7599204,434,622,7599432
7601328,435,623,7601552
7603452,434,622,7603680
7605580,434,623,7605808
7607704,434,622,7607928
7609828,435,623,7610056
7611952,434,622,7612176
7614076,435,623,7614304
7616204,434,622,7616432
7618328,435,622,7618552
7620452,434,623,7620680
7622580,434,622,7622808
7624708,435,623,7624936
7626828,434,622,7627056
7628952,435,623,7629176
7631076,434,622,7631304
7633204,435,623,7633432
7635328,434,622,7635552
7637452,434,622,7637680
7639576,434,623,7639800
7641704,435,623,7641928
7643828,434,623,7644056
7645952,435,623,7646176
7648076,434,622,7648304
7650204,434,623,7650432
7652328,434,623,7652552
7654452,434,622,7654680
7656580,435,623,7656808
7658704,434,622,7658928
7660828,435,623,7661056
7662952,434,622,7663176
7665080,435,623,7665304
7667204,434,622,7667432
7669328,435,623,7669552
7671452,434,622,7671680
7673580,434,623,7673808
7675704,434,622,7675928
7677828,435,623,7678056
7679952,434,622,7680176
7682076,435,623,7682304
7684204,434,622,7684432
7686328,434,622,7686552
7688452,434,623,7688680
7690576,434,622,7690800
7692704,435,623,7692928
7694828,434,622,7695056
7696952,435,623,7697176
7699080,434,622,7699304
7701204,434,623,7701432
7703328,434,622,7703560
7705452,434,623,7705680
7707580,434,622,7707808
7709708,435,623,7709936
7711828,434,622,7712056
7713952,435,623,7714176
7716076,434,622,7716304
7718204,434,622,7718432
7720328,434,623,7720552
7722452,434,622,7722680
7724580,435,623,7724808
7726704,434,622,7726928
7728828,435,623,7729056
7730952,434,622,7731176
7733080,435,623,7733304
7735204,434,622,7735432
7737328,434,623,7737552
7739452,434,622,7739680
7741580,435,623,7741808
7743704,434,622,7743928
7745828,435,623,7746056
7747952,434,622,7748176
7750080,434,623,7750304
7752204,434,623,7752432
7754328,434,622,7754552
7756452,435,623,7756680
7758580,434,622,7758808
7760704,435,623,7760928
7762828,434,622,7763064
7764952,435,623,7765176
7767076,434,622,7767304
7769204,434,623,7769432
7771328,434,622,7771552
7773452,435,622,7773680
7775580,434,622,7775808
7777704,435,623,7777928
7779828,434,622,7780056
7781952,435,623,7782176
7784080,434,622,7784304
7786204,435,622,7786432
7788328,434,623,7788552
7790452,434,622,7790680
7792580,435,623,7792808
7794708,434,622,7794936
7796828,435,623,7797056
7798952,434,622,7799176
7801080,435,623,7801304
7803204,434,622,7803432
7805328,435,623,7805552
7807452,434,622,7807680
7809580,435,623,7809808
7811704,434,622,7811928
7813828,435,623,7814056
7815952,434,622,7816176
7818080,435,623,7818304
7820204,434,623,7820432
7822328,434,622,7822552
7824452,435,623,7824680
7826580,434,623,7826808
7828704,435,623,7828928
7830828,434,622,7831056
7832952,435,623,7833176
7835080,434,622,7835304
7837204,435,623,7837432
7839328,434,622,7839552
7841452,435,623,7841680
7843580,434,622,7843808
7845704,435,623,7845928
7847828,434,622,7848056
7849952,435,623,7850176
7852080,434,622,7852304
7854204,435,622,7854432
7856328,434,623,7856552
7858452,434,622,7858680
7860580,435,623,7860808
7862704,434,622,7862928
7864828,435,623,7865056
7866952,434,622,7867176
7869080,435,623,7869304
7871204,434,622,7871432
7873328,435,623,7873552
7875452,434,622,7875680
7877576,435,623,7877800
7879704,434,622,7879928
7881828,435,623,7882056
7883952,434,623,7884176
7886080,434,622,7886304
7888204,434,623,7888432
7890328,434,622,7890552
7892452,435,623,7892680
7894580,435,622,7894808
7896704,435,623,7896928
7898828,434,622,7899056
7900952,435,623,7901176
7903080,434,622,7903304
7905204,435,622,7905432
7907336,434,622,7907560
7909452,435,623,7909680
7911576,434,622,7911800
7913704,435,623,7913928
7915828,434,622,7916056
7917952,435,623,7918176
7920080,434,622,7920304
7922204,434,622,7922432
7924328,435,623,7924552
7926452,434,622,7926680
7928580,435,623,7928808
7930704,434,622,7930928
7932828,435,623,7933056
7934952,434,622,7935176
7937080,435,623,7937304
7939204,434,622,7939432
7941328,434,623,7941552
7943452,434,623,7943680
7945576,435,623,7945800
7947704,434,622,7947928
7949828,435,623,7950056
7951952,434,622,7952176
7954080,435,622,7954304
7956204,434,623,7956432
7958328,434,622,7958552
7960452,435,623,7960680
7962576,434,622,7962800
7964704,435,623,7964928
7966828,434,622,7967056
7968952,435,623,7969176
7971076,434,622,7971304
7973204,435,623,7973432
7975328,434,622,7975552
7977452,435,623,7977680
7979580,434,622,7979808
7981704,435,623,7981928
7983828,434,622,7984056
7985952,435,623,7986184
7988080,434,622,7988304
7990204,434,622,7990432
7992336,434,623,7992560
7994452,434,622,7994680
7996580,435,623,7996808
7998704,434,622,7998928
8000828,435,623,8001056
8002952,434,622,8003176
8005080,435,623,8005304
8007204,434,622,8007432
8009328,435,623,8009552
8011452,434,622,8011680
8013580,435,623,8013808
8015704,434,623,8015928
8017828,435,623,8018056
8019952,434,622,8020176
8022080,435,622,8022304
8024204,434,623,8024432
8026328,435,622,8026552
8028452,435,623,8028680
8030580,434,622,8030808
8032704,435,623,8032928
8034828,434,622,8035056
8036952,435,623,8037176
8039076,434,622,8039304
8041204,435,623,8041432
8043328,434,622,8043552
8045452,435,623,8045688
8047580,434,622,8047808
8049704,435,623,8049928
8051828,434,622,8052056
8053952,435,622,8054176
8056076,434,623,8056304
8058204,434,622,8058432
8060328,435,623,8060552
8062452,434,622,8062680
8064580,435,623,8064808
8066704,434,622,8066928
8068828,435,623,8069056
8070952,434,622,8071176
8073076,435,623,8073304
8075204,434,622,8075432
